,driverId,fname,lname,raceId,year,laps,fastestLapTime,fastestLap,fastestLapSpeed,averagelaptime,time_deviation,avg_pitstop,pit_dev
4297,847,George,Russell,1077.0,2022,63,80.962,57.0,218.28,88.42050793650795,14.164400606601424,31.079,
4298,847,George,Russell,1078.0,2022,57,92.195,56.0,211.325,99.69894736842106,14.475862265732777,19.035,
4299,847,George,Russell,1079.0,2022,66,84.636,53.0,198.851,88.99093939393943,3.6898527712082876,22.336,0.4187923112952292
4300,847,George,Russell,1080.0,2022,64,76.83,42.0,156.36,109.40989062499996,151.09239935240691,601.4485000000001,814.7234835356718
4301,847,George,Russell,1081.0,2022,51,107.17699999999999,42.0,201.636,111.60658823529411,9.773866835958982,20.5325,0.00777817459305148
4302,847,George,Russell,1082.0,2022,70,76.418,63.0,205.443,82.77242857142855,12.43576062785766,24.009999999999998,0.08343860018001159
4303,847,George,Russell,1084.0,2022,71,69.075,61.0,225.042,72.15892957746479,5.490327412365299,29.966,11.646048686142436
4304,847,George,Russell,1085.0,2022,53,97.548,51.0,215.598,102.2378679245283,12.049618556103974,38.277,
4305,847,George,Russell,1086.0,2022,70,82.76599999999999,57.0,190.556,85.54641428571428,5.409358989839035,22.253,0.7212489168102807
4306,848,Alexander,Albon,1010.0,2019,57,88.188,43.0,216.478,90.81573684210527,3.0563334857210607,21.78,
4307,848,Alexander,Albon,1011.0,2019,57,96.75200000000001,39.0,201.372,100.42091228070176,7.0007362043489545,25.2505,0.5777062402294094
4308,848,Alexander,Albon,1012.0,2019,55,98.90100000000001,22.0,198.416,101.10281818181818,4.589974405201409,23.215,
4309,848,Alexander,Albon,1013.0,2019,50,105.75399999999999,49.0,204.349,110.61797999999999,6.596421102911697,20.72,
4310,848,Alexander,Albon,1014.0,2019,66,81.02799999999999,65.0,206.817,87.66496969696968,14.104898507495893,30.468,9.725546668439772
4311,848,Alexander,Albon,1015.0,2019,78,75.607,43.0,158.89,80.30303846153849,6.51231182133056,25.062,
4312,848,Alexander,Albon,1016.0,2019,59,77.151,47.0,203.491,79.43055932203387,6.307511117081751,37.95,
4313,848,Alexander,Albon,1017.0,2019,52,95.029,51.0,221.313,98.2597307692308,4.028311942062595,30.279,
4314,848,Alexander,Albon,1018.0,2019,70,68.946,59.0,225.463,70.83164285714285,2.7354237572028914,21.225,
4315,848,Alexander,Albon,1019.0,2019,52,90.872,46.0,233.378,95.07825000000001,9.613774417164034,28.954,
4316,848,Alexander,Albon,1020.0,2019,64,77.85,63.0,211.514,98.14573437500002,16.608504331657095,20.935,0.8351570710550996
4317,848,Alexander,Albon,1021.0,2019,69,80.621,65.0,195.626,83.62786956521738,3.0323801460871693,23.676,
4318,848,Alexander,Albon,1022.0,2019,44,107.507,41.0,234.537,116.06897727272727,17.599205303792917,22.506,
4319,848,Alexander,Albon,1023.0,2019,53,83.364,45.0,250.165,86.5279245283019,5.182617863326546,29.83,
4320,848,Alexander,Albon,1024.0,2019,61,105.25999999999999,59.0,173.159,116.80868852459017,18.683236353784267,28.606,
4321,848,Alexander,Albon,1025.0,2019,53,96.762,50.0,217.573,106.74226415094343,16.671934402959206,29.854,
4322,848,Alexander,Albon,1026.0,2019,52,92.775,36.0,225.332,95.50561538461537,3.8796867427305846,23.3275,0.0374766594028876
